user_id,avg_minutes,avg_sessions,total_failures,last_active_days,plan_id,plan_name,price,price_band,usage_drop,will_churn_14d,days_since_last_activity,as_of_date
U001229,125.4375,9.25,0.0,5,PLN_BASIC,basic,299.0,,-43.90333333333332,0,0,2026-01-30
U001230,198.815,10.25,0.0,5,PLN_STD,standard,499.0,,-191.7,0,0,2026-01-30
U001231,210.70749999999998,12.0,0.0,5,PLN_PREM,premium,799.0,,-41.69,0,0,2026-01-30
U001232,64.795,5.0,0.0,4,PLN_BASIC,basic,299.0,,-51.91333333333333,0,0,2026-01-30
U001233,34.120000000000005,3.0,0.0,5,PLN_BASIC,basic,299.0,,-45.49333333333334,1,0,2026-01-30
U001234,34.3775,2.75,0.0,5,PLN_BASIC,basic,299.0,,-5.63666666666667,0,0,2026-01-30
U001235,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001236,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001237,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001238,24.854999999999997,1.75,0.0,4,PLN_BASIC,basic,299.0,,-33.13999999999999,0,0,2026-01-30
U001239,176.8175,8.0,0.0,5,PLN_PREM,premium,799.0,,13.416666666666657,0,0,2026-01-30
U001240,24.85,2.0,0.0,5,PLN_STD,standard,499.0,,-14.826666666666668,0,0,2026-01-30
U001241,47.0875,4.25,0.0,5,PLN_BASIC,basic,299.0,,18.550000000000004,0,0,2026-01-30
U001242,145.1775,10.0,0.0,5,PLN_STD,standard,499.0,,-48.17,0,0,2026-01-30
U001243,123.865,6.75,0.0,5,PLN_STD,standard,499.0,,4.193333333333328,0,0,2026-01-30
U001244,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001245,139.02249999999998,8.0,0.0,5,PLN_STD,standard,499.0,,-48.0033333333333,0,0,2026-01-30
U001246,80.3275,4.75,0.0,5,PLN_STD,standard,499.0,,-7.890000000000001,0,0,2026-01-30
U001247,66.66250000000001,7.25,0.0,5,PLN_BASIC,basic,299.0,,-88.88333333333334,0,0,2026-01-30
U001248,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,1,0,2026-01-30
U001249,61.004999999999995,3.5,0.0,5,PLN_STD,standard,499.0,,-31.153333333333336,0,0,2026-01-30
U001250,123.56,9.0,0.0,4,PLN_BASIC,basic,299.0,,65.97333333333333,0,0,2026-01-30
U001251,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001252,17.2525,1.25,0.0,5,PLN_STD,standard,499.0,,-23.003333333333334,0,0,2026-01-30
U001253,169.53,8.0,0.0,5,PLN_STD,standard,499.0,,-109.45333333333332,0,0,2026-01-30
U001254,60.34,4.5,0.0,5,PLN_BASIC,basic,299.0,,72.41333333333333,0,0,2026-01-30
U001255,54.3125,3.0,0.0,5,PLN_STD,standard,499.0,,-59.25666666666667,0,0,2026-01-30
U001256,142.6025,9.0,0.0,4,PLN_PREM,premium,799.0,,-116.04333333333332,0,0,2026-01-30
U001257,112.17750000000001,7.75,0.0,5,PLN_BASIC,basic,299.0,,-85.69,0,0,2026-01-30
U001258,112.52000000000001,5.0,0.0,5,PLN_PREM,premium,799.0,,-7.719999999999999,0,0,2026-01-30
U001259,135.085,9.0,0.0,5,PLN_STD,standard,499.0,,56.73999999999997,0,0,2026-01-30
U001260,137.8675,8.0,0.0,4,PLN_STD,standard,499.0,,-44.13000000000001,0,0,2026-01-30
U001261,77.7525,7.25,0.0,5,PLN_BASIC,basic,299.0,,-26.00333333333333,0,0,2026-01-30
U001262,110.235,6.5,0.0,5,PLN_PREM,premium,799.0,,-146.98,1,0,2026-01-30
U001263,38.74,4.25,0.0,5,PLN_STD,standard,499.0,,-24.266666666666673,0,0,2026-01-30
U001264,103.89,9.5,0.0,5,PLN_BASIC,basic,299.0,,69.90666666666665,0,0,2026-01-30
U001265,52.04,3.0,0.0,5,PLN_STD,standard,499.0,,-22.96,0,0,2026-01-30
U001266,43.2425,3.5,0.0,5,PLN_BASIC,basic,299.0,,-23.163333333333334,0,0,2026-01-30
U001267,14.5825,1.75,0.0,5,PLN_STD,standard,499.0,,-19.44333333333333,1,0,2026-01-30
U001268,80.9375,5.5,0.0,5,PLN_PREM,premium,799.0,,-107.91666666666667,0,0,2026-01-30
U001269,103.22,6.25,0.0,5,PLN_STD,standard,499.0,,-7.759999999999977,0,0,2026-01-30
U001270,105.99,6.5,0.0,5,PLN_PREM,premium,799.0,,26.026666666666657,0,0,2026-01-30
U001271,199.0625,10.75,0.0,5,PLN_PREM,premium,799.0,,64.83666666666667,0,0,2026-01-30
U001272,140.1875,8.25,0.0,5,PLN_BASIC,basic,299.0,,-89.55666666666669,0,0,2026-01-30
U001273,234.95499999999998,15.75,0.0,5,PLN_PREM,premium,799.0,,-127.52666666666664,0,0,2026-01-30
U001274,85.5625,6.0,0.0,5,PLN_STD,standard,499.0,,6.063333333333333,0,0,2026-01-30
U001275,35.205,3.75,0.0,5,PLN_STD,standard,499.0,,-46.94,1,0,2026-01-30
U001276,56.772499999999994,4.0,0.0,5,PLN_PREM,premium,799.0,,-15.776666666666664,1,0,2026-01-30
U001277,89.51,7.25,0.0,5,PLN_STD,standard,499.0,,-97.70666666666666,0,0,2026-01-30
U001278,11.1125,0.5,0.0,5,PLN_BASIC,basic,299.0,,-14.816666666666668,1,0,2026-01-30
U001279,76.53,6.5,0.0,5,PLN_BASIC,basic,299.0,,-6.146666666666675,0,0,2026-01-30
U001280,3.54,0.25,0.0,5,PLN_STD,standard,499.0,,-4.72,0,0,2026-01-30
U001281,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001282,233.54250000000002,15.5,0.0,5,PLN_PREM,premium,799.0,,-58.403333333333336,0,0,2026-01-30
U001283,43.9625,3.0,0.0,5,PLN_STD,standard,499.0,,-7.909999999999997,0,0,2026-01-30
U001284,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001285,122.7225,6.0,0.0,5,PLN_STD,standard,499.0,,-62.976666666666674,0,0,2026-01-30
U001286,45.87,3.75,0.0,5,PLN_BASIC,basic,299.0,,-31.64,0,0,2026-01-30
U001287,352.605,22.75,0.0,5,PLN_STD,standard,499.0,,-68.16666666666669,0,0,2026-01-30
U001288,53.2925,3.0,0.0,4,PLN_BASIC,basic,299.0,,-62.776666666666664,0,0,2026-01-30
U001289,98.64750000000001,6.75,0.0,5,PLN_PREM,premium,799.0,,-131.53,1,0,2026-01-30
U001290,167.7425,7.75,0.0,5,PLN_PREM,premium,799.0,,75.05000000000001,0,0,2026-01-30
U001291,22.44,1.5,0.0,5,PLN_BASIC,basic,299.0,,-29.92,0,0,2026-01-30
U001292,25.2025,2.75,0.0,5,PLN_BASIC,basic,299.0,,-33.60333333333333,0,0,2026-01-30
U001293,52.6625,4.75,0.0,5,PLN_BASIC,basic,299.0,,-20.790000000000006,0,0,2026-01-30
U001294,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001295,110.92377180409662,4.0,0.0,5,PLN_BASIC,basic,299.0,,-112.87169573879548,0,0,2026-01-30
U001296,199.7,12.75,0.0,5,PLN_PREM,premium,799.0,,2.9866666666666504,0,0,2026-01-30
U001297,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001298,89.82000000000001,5.5,0.0,5,PLN_STD,standard,499.0,,-119.76,1,0,2026-01-30
U001299,23.905,2.0,0.0,5,PLN_BASIC,basic,299.0,,-31.873333333333335,0,0,2026-01-30
U001300,203.7125,10.75,0.0,5,PLN_PREM,premium,799.0,,-177.32333333333332,0,0,2026-01-30
U001301,78.0775,5.75,0.0,4,PLN_BASIC,basic,299.0,,-62.18333333333334,0,0,2026-01-30
U001302,131.965,10.25,0.0,5,PLN_STD,standard,499.0,,-8.539999999999992,0,0,2026-01-30
U001303,121.97749999999999,10.75,0.0,5,PLN_STD,standard,499.0,,54.376666666666665,0,0,2026-01-30
U001304,18.285,2.0,0.0,5,PLN_BASIC,basic,299.0,,-24.38,1,0,2026-01-30
U001305,140.2475,8.25,0.0,5,PLN_BASIC,basic,299.0,,-145.34333333333333,0,0,2026-01-30
U001306,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001307,94.47,8.0,0.0,5,PLN_BASIC,basic,299.0,,-38.57333333333335,0,0,2026-01-30
U001308,104.8625,6.75,0.0,5,PLN_STD,standard,499.0,,-94.65666666666667,0,0,2026-01-30
U001309,86.2225,7.0,0.0,5,PLN_STD,standard,499.0,,-38.763333333333335,0,0,2026-01-30
U001310,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001311,66.21249999999999,5.5,0.0,5,PLN_BASIC,basic,299.0,,-19.79,0,0,2026-01-30
U001312,48.6225,4.25,0.0,5,PLN_STD,standard,499.0,,-14.776666666666664,0,0,2026-01-30
U001313,7.3275,0.25,0.0,5,PLN_BASIC,basic,299.0,,-9.77,1,0,2026-01-30
U001314,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001315,206.7525,9.75,0.0,5,PLN_STD,standard,499.0,,52.143333333333345,0,0,2026-01-30
U001316,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,1,0,2026-01-30
U001317,134.0,12.0,0.0,5,PLN_BASIC,basic,299.0,,-76.06666666666668,0,0,2026-01-30
U001318,36.385,3.75,0.0,5,PLN_STD,standard,499.0,,-48.51333333333333,1,0,2026-01-30
U001319,27.98,1.25,0.0,5,PLN_STD,standard,499.0,,4.439999999999998,0,0,2026-01-30
U001320,31.585,2.0,0.0,5,PLN_STD,standard,499.0,,-42.11333333333334,1,0,2026-01-30
U001321,35.09,3.5,0.0,4,PLN_BASIC,basic,299.0,,-32.64,0,0,2026-01-30
U001322,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001323,87.47,4.0,0.0,5,PLN_STD,standard,499.0,,-84.83999999999999,0,0,2026-01-30
U001324,133.1,9.5,0.0,5,PLN_STD,standard,499.0,,-49.106666666666655,0,0,2026-01-30
U001325,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U001326,63.325,3.75,0.0,5,PLN_BASIC,basic,299.0,,85.47333333333333,0,0,2026-01-30
U001327,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001328,73.05250000000001,6.0,0.0,5,PLN_BASIC,basic,299.0,,-78.97666666666666,0,0,2026-01-30
U001329,38.4625,3.5,0.0,5,PLN_BASIC,basic,299.0,,-29.20333333333333,0,0,2026-01-30
U001330,84.19749999999999,7.0,0.0,5,PLN_STD,standard,499.0,,48.13666666666667,0,0,2026-01-30
U001331,153.7671710634566,7.25,0.0,5,PLN_STD,standard,499.0,,333.3886842538264,0,0,2026-01-30
U001332,155.5025,13.0,0.0,5,PLN_STD,standard,499.0,,-73.48333333333333,0,0,2026-01-30
U001333,82.19500000000001,5.5,0.0,5,PLN_BASIC,basic,299.0,,-44.48666666666668,0,0,2026-01-30
U001334,37.28,3.75,0.0,5,PLN_BASIC,basic,299.0,,-42.34666666666668,1,0,2026-01-30
U001335,181.145,13.75,0.0,5,PLN_PREM,premium,799.0,,-16.71333333333334,0,0,2026-01-30
U001336,86.42,3.5,0.0,5,PLN_BASIC,basic,299.0,,-8.040000000000006,0,0,2026-01-30
U001337,156.13500000000002,6.25,0.0,5,PLN_PREM,premium,799.0,,-141.87333333333333,0,0,2026-01-30
U001338,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001339,41.45,2.25,0.0,5,PLN_STD,standard,499.0,,-55.26666666666667,0,0,2026-01-30
U001340,54.64,5.5,0.0,5,PLN_BASIC,basic,299.0,,-43.120000000000005,0,0,2026-01-30
U001341,22.6,1.5,0.0,5,PLN_STD,standard,499.0,,-30.133333333333336,0,0,2026-01-30
U001342,131.155,6.25,0.0,5,PLN_PREM,premium,799.0,,-131.29999999999998,0,0,2026-01-30
U001343,67.14,4.25,0.0,5,PLN_BASIC,basic,299.0,,-26.493333333333332,0,0,2026-01-30
U001344,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,0,0,2026-01-30
U001345,220.04,13.5,0.0,4,PLN_STD,standard,499.0,,-183.2933333333333,0,0,2026-01-30
U001346,81.965,4.25,1.0,5,PLN_STD,standard,499.0,,-29.939999999999998,0,0,2026-01-30
U001347,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001348,125.0875,7.75,0.0,5,PLN_BASIC,basic,299.0,,-70.61000000000001,0,0,2026-01-30
U001349,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001350,266.38,16.5,0.0,5,PLN_STD,standard,499.0,,-4.360000000000014,0,0,2026-01-30
U001351,77.7375,6.75,0.0,5,PLN_STD,standard,499.0,,26.63000000000001,0,0,2026-01-30
U001352,82.43,5.0,0.0,5,PLN_BASIC,basic,299.0,,91.17333333333335,0,0,2026-01-30
U001353,59.4825,5.0,0.0,5,PLN_BASIC,basic,299.0,,-40.17666666666667,0,0,2026-01-30
U001354,151.96,9.75,0.0,5,PLN_STD,standard,499.0,,-140.30666666666667,0,0,2026-01-30
U001355,112.55499999999999,6.0,0.0,5,PLN_BASIC,basic,299.0,,-61.00666666666666,0,0,2026-01-30
U001356,115.07,7.5,0.0,5,PLN_BASIC,basic,299.0,,33.64000000000003,0,0,2026-01-30
U001357,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001358,58.28,3.25,0.0,5,PLN_BASIC,basic,299.0,,18.25333333333333,0,0,2026-01-30
U001359,82.525,5.5,0.0,5,PLN_BASIC,basic,299.0,,24.086666666666673,0,0,2026-01-30
U001360,92.465,7.75,0.0,4,PLN_STD,standard,499.0,,-91.23333333333335,0,0,2026-01-30
U001361,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001362,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,0,0,2026-01-30
U001363,104.83,7.75,0.0,5,PLN_STD,standard,499.0,,-4.320000000000007,0,0,2026-01-30
U001364,192.1,12.75,0.0,5,PLN_PREM,premium,799.0,,-33.85333333333335,0,0,2026-01-30
U001365,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001366,161.54749999999999,10.25,0.0,5,PLN_PREM,premium,799.0,,-93.99666666666666,0,0,2026-01-30
U001367,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001368,92.3725,5.25,0.0,5,PLN_BASIC,basic,299.0,,-61.33666666666666,0,0,2026-01-30
U001369,65.915,5.0,0.0,5,PLN_BASIC,basic,299.0,,28.939999999999998,0,0,2026-01-30
U001370,145.6625,11.25,0.0,5,PLN_STD,standard,499.0,,-34.19000000000001,0,0,2026-01-30
U001371,145.0875,10.25,0.0,5,PLN_STD,standard,499.0,,-129.15666666666667,0,0,2026-01-30
U001372,72.06,5.0,0.0,5,PLN_BASIC,basic,299.0,,-77.37333333333332,0,0,2026-01-30
U001373,140.9375,7.0,0.0,5,PLN_BASIC,basic,299.0,,-70.66333333333331,0,0,2026-01-30
U001374,140.435,9.25,0.0,5,PLN_STD,standard,499.0,,-135.96666666666664,0,0,2026-01-30
U001375,114.025,7.25,0.0,5,PLN_PREM,premium,799.0,,128.83333333333334,0,0,2026-01-30
U001376,21.1375,1.5,0.0,5,PLN_STD,standard,499.0,,-28.183333333333334,1,0,2026-01-30
U001377,59.8875,3.0,0.0,5,PLN_STD,standard,499.0,,-79.85000000000001,1,0,2026-01-30
U001378,55.522499999999994,4.5,0.0,5,PLN_BASIC,basic,299.0,,23.76999999999999,0,0,2026-01-30
U001379,175.5925,11.5,0.0,5,PLN_STD,standard,499.0,,-34.73666666666665,0,0,2026-01-30
U001380,216.5675,11.0,0.0,5,PLN_PREM,premium,799.0,,-189.66333333333336,0,0,2026-01-30
U001381,62.8675,3.5,0.0,5,PLN_BASIC,basic,299.0,,-24.823333333333338,0,0,2026-01-30
U001382,40.832499999999996,3.5,0.0,5,PLN_BASIC,basic,299.0,,19.143333333333338,0,0,2026-01-30
U001383,71.9725,5.25,0.0,4,PLN_BASIC,basic,299.0,,-66.63,0,1,2026-01-30
U001384,89.39500000000001,6.25,0.0,5,PLN_BASIC,basic,299.0,,25.433333333333323,0,0,2026-01-30
U001385,181.62,12.5,0.0,5,PLN_PREM,premium,799.0,,-36.906666666666666,0,0,2026-01-30
U001386,81.94500000000001,5.0,0.0,5,PLN_BASIC,basic,299.0,,-72.23333333333333,0,0,2026-01-30
U001387,46.7325,3.0,0.0,5,PLN_BASIC,basic,299.0,,-11.20333333333334,0,0,2026-01-30
U001388,40.0625,2.25,0.0,5,PLN_STD,standard,499.0,,-25.883333333333333,0,0,2026-01-30
U001389,57.275,4.0,0.0,5,PLN_BASIC,basic,299.0,,-44.46,0,0,2026-01-30
U001390,157.13,9.75,0.0,5,PLN_STD,standard,499.0,,-123.81333333333333,0,0,2026-01-30
U001391,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001392,103.7475,5.75,0.0,5,PLN_STD,standard,499.0,,-114.61000000000001,0,0,2026-01-30
U001393,27.255,3.75,1.0,5,PLN_STD,standard,499.0,,-12.98,0,0,2026-01-30
U001394,213.7375,15.75,0.0,4,PLN_PREM,premium,799.0,,-54.03666666666669,0,0,2026-01-30
U001395,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001396,140.2225,8.0,0.0,5,PLN_STD,standard,499.0,,-14.296666666666653,0,0,2026-01-30
U001397,243.9275,17.25,0.0,5,PLN_PREM,premium,799.0,,-105.27666666666667,0,0,2026-01-30
U001398,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001399,175.7175,9.75,0.0,5,PLN_PREM,premium,799.0,,-25.890000000000015,0,0,2026-01-30
U001400,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001401,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001402,41.81,2.75,0.0,5,PLN_STD,standard,499.0,,77.75999999999999,0,0,2026-01-30
U001403,107.4575,6.5,0.0,5,PLN_STD,standard,499.0,,32.04333333333335,0,0,2026-01-30
U001404,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001405,5.5825,0.5,0.0,5,PLN_BASIC,basic,299.0,,-7.4433333333333325,1,0,2026-01-30
U001406,61.165,4.5,0.0,4,PLN_BASIC,basic,299.0,,-32.47333333333333,0,0,2026-01-30
U001407,49.417500000000004,3.0,0.0,5,PLN_BASIC,basic,299.0,,-65.89,0,0,2026-01-30
U001408,92.51750000000001,6.75,0.0,5,PLN_STD,standard,499.0,,9.269999999999996,0,0,2026-01-30
U001409,180.065,10.5,0.0,5,PLN_STD,standard,499.0,,-41.58000000000001,0,0,2026-01-30
U001410,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001411,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001412,105.50999999999999,6.0,0.0,5,PLN_PREM,premium,799.0,,-36.57333333333331,0,0,2026-01-30
U001413,31.962500000000002,1.75,0.0,4,PLN_BASIC,basic,299.0,,-10.536666666666672,0,0,2026-01-30
U001414,110.775,7.0,0.0,5,PLN_BASIC,basic,299.0,,8.219999999999985,0,0,2026-01-30
U001415,145.01667096936944,4.75,0.0,5,PLN_STD,standard,499.0,,-52.488894625825935,0,0,2026-01-30
U001416,110.215,7.0,0.0,5,PLN_BASIC,basic,299.0,,-2.3000000000000114,0,0,2026-01-30
U001417,50.985,3.75,0.0,5,PLN_STD,standard,499.0,,-45.67333333333333,0,0,2026-01-30
U001418,73.855,5.0,0.0,5,PLN_BASIC,basic,299.0,,-40.30000000000001,0,0,2026-01-30
U001419,12.945,0.75,0.0,5,PLN_STD,standard,499.0,,-17.26,1,0,2026-01-30
U001420,35.082499999999996,3.75,0.0,5,PLN_BASIC,basic,299.0,,-29.523333333333333,0,0,2026-01-30
U001421,46.095,2.0,0.0,5,PLN_STD,standard,499.0,,11.833333333333336,1,0,2026-01-30
U001422,96.73750000000001,7.0,1.0,5,PLN_STD,standard,499.0,,-83.02333333333334,0,0,2026-01-30
U001423,105.60499999999999,7.5,0.0,5,PLN_BASIC,basic,299.0,,78.36666666666667,0,0,2026-01-30
U001424,40.0,3.0,0.0,5,PLN_BASIC,basic,299.0,,-2.8800000000000026,0,0,2026-01-30
U001425,62.470000000000006,4.25,0.0,5,PLN_BASIC,basic,299.0,,-75.14666666666668,0,0,2026-01-30
U001426,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001427,57.934999999999995,3.5,0.0,5,PLN_BASIC,basic,299.0,,53.88666666666666,0,0,2026-01-30
U001428,32.5425,1.75,0.0,5,PLN_STD,standard,499.0,,3.756666666666664,0,0,2026-01-30
U001429,93.4975,4.25,0.0,5,PLN_BASIC,basic,299.0,,-12.223333333333343,0,0,2026-01-30
U001430,80.645,4.5,0.0,5,PLN_PREM,premium,799.0,,11.046666666666653,0,0,2026-01-30
U001431,160.2375,9.0,0.0,5,PLN_BASIC,basic,299.0,,-37.23666666666665,0,0,2026-01-30
U001432,137.785,7.5,0.0,5,PLN_STD,standard,499.0,,-126.16666666666669,0,0,2026-01-30
U001433,69.16,7.75,0.0,5,PLN_BASIC,basic,299.0,,-68.37333333333333,0,0,2026-01-30
U001434,135.34,7.0,0.0,5,PLN_STD,standard,499.0,,2.200000000000017,0,0,2026-01-30
U001435,66.365,4.5,0.0,5,PLN_BASIC,basic,299.0,,-88.48666666666666,0,0,2026-01-30
U001436,222.2775,12.5,0.0,4,PLN_PREM,premium,799.0,,-89.91666666666666,0,0,2026-01-30
U001437,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001438,96.8975,5.75,0.0,5,PLN_PREM,premium,799.0,,17.003333333333345,0,0,2026-01-30
U001439,232.77,12.0,0.0,4,PLN_PREM,premium,799.0,,-225.41333333333333,0,1,2026-01-30
U001440,134.5975,9.5,0.0,5,PLN_STD,standard,499.0,,34.469999999999985,0,0,2026-01-30
U001441,5.41,0.5,0.0,5,PLN_BASIC,basic,299.0,,-7.213333333333334,1,0,2026-01-30
U001442,82.54,4.5,0.0,5,PLN_STD,standard,499.0,,-110.05333333333334,0,0,2026-01-30
U001443,40.755,2.5,0.0,5,PLN_STD,standard,499.0,,-54.34,1,0,2026-01-30
U001444,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001445,0.0,0.0,0.0,5,PLN_PREM,premium,799.0,,0.0,1,0,2026-01-30
U001446,190.575,11.75,0.0,5,PLN_PREM,premium,799.0,,-134.19333333333333,0,0,2026-01-30
U001447,111.34,7.75,0.0,4,PLN_BASIC,basic,299.0,,-46.040000000000006,0,0,2026-01-30
U001448,28.0775,2.25,0.0,5,PLN_BASIC,basic,299.0,,-37.43666666666667,1,0,2026-01-30
U001449,75.4975,5.75,0.0,5,PLN_STD,standard,499.0,,-77.57,0,0,2026-01-30
U001450,119.38749999999999,7.0,0.0,5,PLN_BASIC,basic,299.0,,63.33666666666666,0,0,2026-01-30
U001451,39.7975,3.0,0.0,5,PLN_BASIC,basic,299.0,,40.04333333333334,0,0,2026-01-30
U001452,50.2475,5.75,0.0,5,PLN_BASIC,basic,299.0,,-41.35666666666667,0,0,2026-01-30
U001453,50.0425,2.5,0.0,5,PLN_BASIC,basic,299.0,,-24.709999999999997,0,0,2026-01-30
U001454,132.475,8.25,0.0,5,PLN_BASIC,basic,299.0,,22.246666666666655,0,0,2026-01-30
U001455,38.32000000000001,2.5,0.0,5,PLN_BASIC,basic,299.0,,2.693333333333335,0,0,2026-01-30
U001456,25.497500000000002,1.75,0.0,4,PLN_STD,standard,499.0,,-33.99666666666667,1,0,2026-01-30
U001457,82.1225,5.5,0.0,5,PLN_STD,standard,499.0,,-56.67000000000001,0,0,2026-01-30
U001458,0.0,0.0,0.0,4,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001459,64.875,4.0,0.0,5,PLN_BASIC,basic,299.0,,37.86,0,0,2026-01-30
U001460,63.3675,4.5,0.0,5,PLN_BASIC,basic,299.0,,-84.49,0,0,2026-01-30
U001461,129.4525,8.5,0.0,5,PLN_BASIC,basic,299.0,,-140.64333333333335,0,0,2026-01-30
U001462,50.57000000000001,3.5,0.0,5,PLN_STD,standard,499.0,,-30.026666666666674,0,0,2026-01-30
U001463,220.8325,14.5,0.0,5,PLN_STD,standard,499.0,,-88.48333333333335,0,0,2026-01-30
U001464,195.665,12.0,0.0,5,PLN_PREM,premium,799.0,,-57.94,0,0,2026-01-30
U001465,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,0,0,2026-01-30
U001466,113.1275,7.75,0.0,5,PLN_BASIC,basic,299.0,,94.20333333333333,0,0,2026-01-30
U001467,3.025,1.0,0.0,5,PLN_BASIC,basic,299.0,,-4.033333333333333,0,0,2026-01-30
U001468,4.695,0.25,0.0,5,PLN_STD,standard,499.0,,-6.260000000000001,1,0,2026-01-30
U001469,66.76,4.5,0.0,5,PLN_BASIC,basic,299.0,,1.4933333333333252,0,0,2026-01-30
U001470,44.41,2.5,0.0,5,PLN_STD,standard,499.0,,-59.21333333333333,0,0,2026-01-30
U001471,41.7775,3.5,0.0,5,PLN_BASIC,basic,299.0,,-15.970000000000006,0,0,2026-01-30
U001472,129.8725,7.5,0.0,5,PLN_BASIC,basic,299.0,,-32.083333333333314,0,0,2026-01-30
U001473,33.472500000000004,2.75,0.0,5,PLN_BASIC,basic,299.0,,-44.63,1,0,2026-01-30
U001474,32.47,2.5,0.0,5,PLN_BASIC,basic,299.0,,-43.29333333333333,0,0,2026-01-30
U001475,85.1,7.25,1.0,5,PLN_STD,standard,499.0,,-26.933333333333323,0,0,2026-01-30
U001476,95.91499999999999,7.5,0.0,5,PLN_BASIC,basic,299.0,,-72.82000000000001,0,0,2026-01-30
U001477,38.3875,3.25,0.0,5,PLN_BASIC,basic,299.0,,-16.596666666666668,0,0,2026-01-30
U001478,74.1325,5.75,0.0,5,PLN_BASIC,basic,299.0,,39.09,0,0,2026-01-30
U001479,68.5675,4.75,0.0,5,PLN_BASIC,basic,299.0,,-71.38333333333334,0,0,2026-01-30
U001480,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
U001481,79.355,4.5,0.0,5,PLN_BASIC,basic,299.0,,-105.80666666666667,0,0,2026-01-30
U001482,181.20000000000002,12.5,0.0,5,PLN_PREM,premium,799.0,,-132.10666666666668,0,0,2026-01-30
U001483,64.375,3.25,0.0,5,PLN_PREM,premium,799.0,,100.40666666666667,0,0,2026-01-30
U001484,111.70250000000001,6.25,0.0,5,PLN_BASIC,basic,299.0,,36.13000000000001,0,0,2026-01-30
U001485,143.445,9.25,0.0,5,PLN_PREM,premium,799.0,,-49.7,0,0,2026-01-30
U001486,0.0,0.0,0.0,5,PLN_STD,standard,499.0,,0.0,1,0,2026-01-30
U001487,0.0,0.0,0.0,5,PLN_BASIC,basic,299.0,,0.0,1,0,2026-01-30
